"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","chci17","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","pop17","chcig","chcigr","popg","popgr"
"2231",41045,"Malheur County, Oregon",125.49,127.03,127.97,127.31,126.69,126.95,127.16,126.3,127.86,19910,20314,20236,20129,20118,20023,19892,19837,19716,2.36999999999998,0.0188859670093233,-194,-0.00974384731290809
"2232",41047,"Marion County, Oregon",133.46,133.82,134.07,134.25,134.65,135.31,135.85,136.31,136.05,197541,197234,199563,201487,203950,206410,209106,212044,215512,2.59,0.0194065637644238,17971,0.0909735194212847
"2233",41049,"Morrow County, Oregon",123.65,124.97,123.48,123.78,121.33,121.33,122.07,121.94,122.17,7218,7043,7110,7083,7116,7102,7082,7030,7091,-1.48000000000002,-0.0119692680954308,-127,-0.0175949016348019
"2234",41051,"Multnomah County, Oregon",150.46,151.11,152.1,153.06,153.66,154.11,155.28,156.45,157.62,487630,494930,505443,515923,526883,536908,547704,557727,568260,7.16,0.0475873986441579,80630,0.165350778254004
"2235",41053,"Polk County, Oregon",141.81,143.29,144.06,144.5,144.7,145.54,146.49,146.7,147.49,46499,46939,47573,48029,48301,48387,49104,50046,50916,5.67999999999998,0.0400535928354839,4417,0.0949912901352717
"2236",41055,"Sherman County, Oregon",134.55,135.58,136.47,134.02,135.75,136.82,136.21,137.29,137.95,1225,1284,1351,1320,1344,1310,1314,1308,1305,3.39999999999998,0.0252694165737642,80,0.0653061224489796
"2237",41057,"Tillamook County, Oregon",136.94,136.81,135.2,135.8,136.38,136.24,137.65,138,138.53,17993,18406,18642,18708,18726,18819,18918,18934,19174,1.58999999999997,0.0116109244924783,1181,0.0656366364697382
"2238",41059,"Umatilla County, Oregon",129.86,128.86,129.88,130.1,130.29,131.46,131.48,130.58,130.63,46867,47883,48341,48616,48959,49438,49470,49500,49897,0.77000000000001,0.00592946249807493,3030,0.0646510337764312
"2239",41061,"Union County, Oregon",137.57,136.67,138.2,138.24,139.61,139.95,140.82,141.09,141.68,15497,16733,16969,17062,17113,17067,17094,17088,17161,4.10999999999999,0.0298756996438176,1664,0.107375621087953
"2240",41063,"Wallowa County, Oregon",140.38,139.88,140.18,140.86,142.6,143.76,143.21,144.14,143.92,5079,5198,5246,5216,5255,5259,5278,5316,5390,3.54000000000005,0.0252172674170113,311,0.0612325260878126
"2241",41065,"Wasco County, Oregon",136.09,136.41,135.64,134.58,135.8,134.92,133.95,134.44,135.59,16310,17080,17190,17412,17485,17612,17606,17800,17862,-0.5,-0.00367403923873907,1552,0.0951563458001226
"2242",41067,"Washington County, Oregon",151.66,152.51,152.77,153.35,153.31,153.44,154.36,155.03,156.12,340106,339652,346009,352358,358891,365774,373592,380395,387890,4.45999999999998,0.0294078860609256,47784,0.140497374347997
"2243",41069,"Wheeler County, Oregon",137.4,134.84,131.07,132.93,134.65,134.28,133.96,135.94,135.47,1098,1151,989,1044,1051,1078,1101,1144,1110,-1.92999999999998,-0.014046579330422,12,0.0109289617486339
"2244",41071,"Yamhill County, Oregon",137.77,137.92,137.44,137.86,138.21,137.43,138.62,140.2,141.04,61615,62285,63325,64111,64797,65571,66460,67506,68229,3.27000000000001,0.0237352108586776,6614,0.107343990911304
"2245",42001,"Adams County, Pennsylvania",132.92,133.1,133.41,133.97,135.29,136.18,137.1,137.73,138.22,67649,67971,68585,68993,69391,69921,70365,70701,70861,5.30000000000004,0.039873608185375,3212,0.0474803766500613
"2246",42003,"Allegheny County, Pennsylvania",149.22,149.8,150.6,151.19,151.95,153.07,154.15,155.04,155.85,860747,856341,858231,861245,866479,871951,877398,880163,882896,6.63,0.0444310414153598,22149,0.0257322999673539
"2247",42005,"Armstrong County, Pennsylvania",129.12,129.61,129.9,130.2,130.94,131.29,131.59,132.31,132.64,49239,49894,49932,49955,49903,49791,49652,49477,48920,3.51999999999998,0.0272614622057,-319,-0.00647860435833384
"2248",42007,"Beaver County, Pennsylvania",135.43,136.09,137.38,138.2,138.99,139.8,140.16,140.48,141.73,123176,122510,122384,122450,122488,122580,122666,122503,121982,6.30000000000001,0.0465184966403309,-1194,-0.00969344677534585
"2249",42009,"Bedford County, Pennsylvania",126.63,127.06,126.94,127.24,127.65,129.43,129.26,130.14,130.31,35234,35391,35531,35450,35434,35370,35334,35306,35495,3.68000000000001,0.0290610439864172,261,0.00740761764205029
"2250",42011,"Berks County, Pennsylvania",134.15,134.53,135.28,135.63,135.57,136.06,136.65,137.68,137.8,266561,269301,270938,272363,273878,275438,277030,278049,279980,3.65000000000001,0.0272083488632129,13419,0.0503411976995885
"2251",42013,"Blair County, Pennsylvania",133.5,133.62,134.24,134.69,135.04,135.3,136.17,136.25,136.91,88505,88355,88455,88601,88628,88648,88860,88815,88352,3.41,0.0255430711610487,-153,-0.00172871589175753
"2252",42015,"Bradford County, Pennsylvania",130.82,131.2,131.61,132.29,133.15,133.5,134.12,134.2,134.6,42123,43312,43540,43767,43875,43914,43825,43610,43396,3.78,0.0288946644243999,1273,0.0302210193955796
"2253",42017,"Bucks County, Pennsylvania",149.34,150.06,150.51,150.89,151.68,152.34,153.46,154.06,154.97,424441,429091,432217,434853,437077,439152,440969,442193,443646,5.63000000000002,0.037699209856703,19205,0.0452477493927307
"2254",42019,"Butler County, Pennsylvania",143.37,144.54,144.82,145.62,146.62,147.89,148.34,149.47,150.86,124833,124152,125212,125894,127074,128305,129399,130462,130903,7.49000000000004,0.052242449605915,6070,0.0486249629505019
"2255",42021,"Cambria County, Pennsylvania",132.23,133.53,133.34,134.31,134.56,135.31,135.68,137.14,138.1,102506,102479,102315,101713,101261,100239,99301,98242,96941,5.87,0.0443923466686834,-5565,-0.0542895050045851
"2256",42023,"Cameron County, Pennsylvania",129.69,129.96,129.55,129.04,129.13,130.95,132.74,132.03,132.96,3788,3810,3798,3779,3741,3731,3678,3632,3588,3.27000000000001,0.0252139717788574,-200,-0.0527983104540655
"2257",42025,"Carbon County, Pennsylvania",130.81,131.53,131.92,132.75,132.48,132.64,133.07,133.52,133.87,45046,46367,46667,46966,47121,47302,47170,47165,46941,3.06,0.0233927069795887,1895,0.0420681081561071
"2258",42027,"Centre County, Pennsylvania",154.25,155.92,155.75,155.79,156.01,156.39,157,157.84,159.1,75818,82659,83268,84977,86456,88514,91495,93781,96043,4.84999999999999,0.0314424635332252,20225,0.266757234429819
"2259",42029,"Chester County, Pennsylvania",159.72,160.47,160.88,161.21,161.26,161.59,161.88,162.84,163.57,320240,323963,328054,331731,335250,338850,342356,344791,347586,3.84999999999999,0.0241046831955923,27346,0.0853922058456158
"2260",42031,"Clarion County, Pennsylvania",131.78,132.57,133.44,134.08,134.15,135.08,135.8,136.72,137.97,25449,25931,25892,25845,25875,25826,26041,26119,26281,6.18999999999997,0.0469722264380025,832,0.0326928366536996
"2261",42033,"Clearfield County, Pennsylvania",127.99,128.44,129.27,129.24,129.62,129.62,129.8,129.88,130.45,58840,58311,58367,58832,58874,59268,59280,59324,59080,2.45999999999999,0.0192202515821548,240,0.00407885791978246
"2262",42035,"Clinton County, Pennsylvania",131.7,132.17,131.82,132.67,132.75,133.08,132.98,133.8,134.44,25232,25139,25171,25172,24992,25099,25059,25045,25238,2.74000000000001,0.0208048595292332,6,0.000237793278376665
"2263",42037,"Columbia County, Pennsylvania",132.15,133.61,134.09,134.98,136.21,137.06,136.91,137.46,138.44,41632,43372,43605,43750,43898,43801,43764,43723,43966,6.28999999999999,0.0475974271660991,2334,0.0560626441199078
"2264",42039,"Crawford County, Pennsylvania",131.55,132.86,133.13,133.68,133.72,134.9,134.95,136.38,135.95,60105,60455,60324,60025,60132,60100,59974,59938,60171,4.40000000000001,0.0334473584188522,66,0.00109807836286499
"2265",42041,"Cumberland County, Pennsylvania",146,147.19,147.56,147.44,147.93,147.92,147.89,149.14,149.92,155949,157430,159697,161652,163630,165519,167431,169530,171176,3.92000000000002,0.0268493150684933,15227,0.0976408954209389
"2266",42043,"Dauphin County, Pennsylvania",141.9,142.3,142.36,142.86,143.85,143.2,143.61,144.58,145.2,175426,180510,182035,183216,184560,185654,186900,187723,188832,3.30000000000001,0.0232558139534885,13406,0.0764196869335218
"2267",42045,"Delaware County, Pennsylvania",149.16,149.65,149.57,150.37,150.55,151.1,151.63,152.39,153.34,365794,367139,368798,370252,372184,374231,376325,377935,380274,4.17999999999998,0.0280235988200589,14480,0.0395851216805087
"2268",42047,"Elk County, Pennsylvania",132.12,132.97,131.87,132.92,132.23,133.4,134.64,135.47,136.4,23030,23435,23454,23399,23291,23203,22983,22764,22527,4.27999999999997,0.0323947926127761,-503,-0.0218410768562744
"2269",42049,"Erie County, Pennsylvania",138.74,139.1,139.87,140.49,140.95,141.73,141.9,142.86,142.99,185705,182858,183515,184247,185412,186224,187105,187749,188102,4.24999999999997,0.0306328384027676,2397,0.0129075684553458
"2270",42051,"Fayette County, Pennsylvania",128.04,128.4,128.27,129.06,129.53,129.54,130.44,131.08,131.76,103075,99517,99087,98665,98305,98003,97832,97484,97009,3.72,0.0290534208059981,-6066,-0.0588503516856658
"2271",42053,"Forest County, Pennsylvania",126.38,125.17,123.01,124.16,122.47,124.71,123.35,123.45,122.25,5152,5633,5648,5808,5942,6165,6255,6495,6072,-4.13000000000001,-0.0326792213957905,920,0.178571428571429
"2272",42055,"Franklin County, Pennsylvania",131.58,132.33,133.23,133.78,133.99,134.11,134.09,135.47,136.53,97266,99646,100889,102003,103050,103988,104988,105687,106187,4.95000000000002,0.0376196990424078,8921,0.091717558036724
"2273",42057,"Fulton County, Pennsylvania",124.16,125.18,125.31,126.37,127.44,128.42,128.85,129.93,130.33,10239,10221,10333,10371,10396,10413,10413,10406,10462,6.17000000000003,0.0496939432989693,223,0.0217794706514308
"2274",42059,"Greene County, Pennsylvania",128.94,128.92,129.88,129.88,130.32,132.02,133.46,133.09,134.03,27724,27244,27379,27093,27112,27047,26804,26768,26529,5.08999999999997,0.0394757251434774,-1195,-0.0431034482758621
"2275",42061,"Huntingdon County, Pennsylvania",128.65,129.21,129.65,129.98,130.09,130.86,131.03,131.67,131.83,32090,32059,32103,32410,32379,32658,32681,32701,32575,3.18000000000001,0.0247182277497086,485,0.0151137425989405
"2276",42063,"Indiana County, Pennsylvania",132.88,134.08,135.5,136.31,136.8,138.69,137.96,137.85,138.68,53735,55798,55910,56196,56386,56409,56291,56145,55950,5.80000000000001,0.043648404575557,2215,0.0412208058062715
"2277",42065,"Jefferson County, Pennsylvania",127.75,128.11,128.31,128.51,129.43,131,131.5,131.46,132.37,31529,31674,31735,31673,31646,31649,31603,31541,31358,4.62000000000002,0.036164383561644,-171,-0.00542357829300009
"2278",42067,"Juniata County, Pennsylvania",121.92,123.87,124.29,125.18,125.87,126.08,126.6,127.03,128.04,15882,16609,16730,16940,17021,17195,17317,17397,17088,6.12,0.0501968503937008,1206,0.0759350207782395
"2279",42069,"Lackawanna County, Pennsylvania",138.57,138.96,139.83,140.37,141.21,141.86,141.97,142.21,143.07,145650,148559,149008,149161,149380,149598,149695,149770,149213,4.5,0.0324745615934185,3563,0.0244627531754205
"2280",42071,"Lancaster County, Pennsylvania",134.17,134.82,135.08,135.39,136.09,136.82,137.38,138.05,138.86,326234,333043,337003,340482,343781,347425,351025,354397,357748,4.69000000000003,0.0349556532756952,31514,0.096599373455863
"2281",42073,"Lawrence County, Pennsylvania",133.19,133.61,134.37,135.02,135.73,135.57,136.05,136.83,137.32,63141,64062,64224,64104,63995,63720,63496,63036,62962,4.13,0.0310083339590059,-179,-0.0028349250091066
"2282",42075,"Lebanon County, Pennsylvania",131.18,132.05,132.67,133.37,133.71,134.14,134.2,134.74,135.53,87813,89924,90834,91558,92072,92605,93031,93706,94169,4.34999999999999,0.0331605427656655,6356,0.072381082527644
"2283",42077,"Lehigh County, Pennsylvania",141.34,141.46,141.41,141.65,142.42,142.21,143.13,143.69,143.96,227153,232033,234473,236776,238596,240713,242376,243937,245179,2.61999999999998,0.0185368614687985,18026,0.0793562048487143
"2284",42079,"Luzerne County, Pennsylvania",135.52,135.76,136.18,136.53,137.25,137.85,137.84,138.86,139.21,221120,225294,225771,226173,226651,226766,226983,226781,226690,3.68999999999997,0.0272284533648168,5570,0.0251899421128799
"2285",42081,"Lycoming County, Pennsylvania",134.08,134.69,134.63,135.31,135.39,136.02,137.14,137.99,139.27,80369,79106,79310,79504,79892,80224,80594,80680,80444,5.19000000000003,0.038708233890215,75,0.000933195635132949
"2286",42083,"McKean County, Pennsylvania",132.37,132.5,132.43,132.71,133.08,133.46,134.52,134.43,135.2,29913,30480,30363,30294,30331,30264,30199,30138,29718,2.82999999999998,0.021379466646521,-195,-0.00651890482398957
"2287",42085,"Mercer County, Pennsylvania",133.38,134.06,134.99,135.31,136.05,136.44,137.31,137.68,138.68,79668,80405,80325,80211,80246,80261,80186,79922,79399,5.29999999999998,0.0397360923676712,-269,-0.003376512526987
"2288",42087,"Mifflin County, Pennsylvania",124.13,124.02,124.55,124.37,125.12,125.34,125.28,125.49,126.73,31704,32106,32336,32450,32562,32633,32674,32676,32506,2.59999999999997,0.0209457826472244,802,0.0252964925561443
"2289",42089,"Monroe County, Pennsylvania",139.14,139.69,139.64,139.78,140.56,139.92,139.8,139.94,140.11,107738,109921,110939,111695,112061,112394,112801,113238,114267,0.969999999999999,0.00697139571654448,6529,0.0606007165531196
"2290",42091,"Montgomery County, Pennsylvania",158.17,158.46,159.01,159.88,160.24,160.89,161.77,162.29,163.27,532285,545630,550425,555266,559559,564218,568085,570837,573128,5.09999999999999,0.0322437883290131,40843,0.0767314502569112
"2291",42093,"Montour County, Pennsylvania",140.79,141.08,142.18,142.2,142.91,144.28,144.28,144.2,146.32,12431,12845,12937,13014,13252,13320,13349,13364,13425,5.52999999999997,0.0392783578379144,994,0.079961386855442
"2292",42095,"Northampton County, Pennsylvania",140.18,141.05,141.3,141.62,141.88,142.79,142.96,143.7,144.49,199567,200204,201962,203280,204518,205714,206993,208317,209237,4.31,0.0307461834783849,9670,0.0484549048690415
"2293",42097,"Northumberland County, Pennsylvania",128.43,128.46,128.97,128.74,129.18,129.53,130,130.78,130.99,65299,67281,67607,67952,68114,68143,68199,67943,67574,2.55999999999997,0.0199330374523084,2275,0.0348397372088393
"2294",42099,"Perry County, Pennsylvania",128.08,128.9,129.73,130.34,131.27,132.44,133,133.1,133.07,30865,31250,31619,31611,31755,31824,31931,32017,32359,4.98999999999998,0.0389600249843846,1494,0.0484043414871213
"2295",42101,"Philadelphia County, Pennsylvania",134.08,134.64,135.24,135.79,136.75,137.3,138.15,139.18,139.78,1001167,965571,973241,982024,996815,1009812,1024009,1035252,1051996,5.69999999999999,0.0425119331742243,50829,0.0507697516997664
"2296",42103,"Pike County, Pennsylvania",140.41,140.67,140.79,140.02,140.1,140.28,140.87,142.5,143.92,40400,39243,39668,40075,40267,40343,40482,40619,40380,3.50999999999999,0.0249982195000355,-20,-0.000495049504950495
"2297",42105,"Potter County, Pennsylvania",128.16,128.27,129.47,130.72,131.49,131.81,132.49,132.08,132.05,11820,12284,12289,12326,12343,12363,12332,12320,12212,3.89000000000001,0.0303526841448191,392,0.0331641285956007
"2298",42107,"Schuylkill County, Pennsylvania",128.35,129.12,130.09,130.32,131.02,131.82,132.17,132.52,133.13,106354,107374,107516,107544,107253,107318,106674,106162,105438,4.78,0.0372419166342034,-916,-0.00861274611204092
"2299",42109,"Snyder County, Pennsylvania",127.71,127.81,129.43,129,129.59,130.07,129.95,130.2,131.42,24959,25477,25590,25777,25992,26323,26464,26610,26871,3.71000000000002,0.0290501918408897,1912,0.0766056332385112
"2300",42111,"Somerset County, Pennsylvania",128.04,128.37,128.91,128.67,129.63,130.22,130.72,131.23,131.45,56305,56779,56826,56791,56813,56768,56685,56543,56253,3.41,0.0266323024054983,-52,-0.000923541426161087
"2301",42113,"Sullivan County, Pennsylvania",127.47,128,129.96,130.24,131.13,132.48,133.42,132.67,133,4453,4721,4842,4822,4868,4938,4921,4919,4901,5.53,0.043382756727073,448,0.100606332809342
"2302",42115,"Susquehanna County, Pennsylvania",132.05,131.94,133.08,133.38,134.01,134.17,134.36,134.06,134.8,28561,30656,30857,30939,30940,30866,30720,30528,30675,2.75,0.0208254449072321,2114,0.074017016210917
"2303",42117,"Tioga County, Pennsylvania",133.49,134.17,134.61,134.69,135.89,136.08,136.29,137.24,137.45,27934,28291,28521,28748,28991,29183,29332,29331,29294,3.96000000000001,0.0296651434564387,1360,0.0486861888737739
"2304",42119,"Union County, Pennsylvania",134.71,135.24,134.83,135.12,135.14,135.79,134.52,136.42,138.3,28105,30194,30398,30512,30443,30539,30478,30738,30664,3.59,0.0266498403978918,2559,0.0910514143390856
"2305",42121,"Venango County, Pennsylvania",130.26,131.04,131.32,131.59,132.07,132.52,132.38,132.94,133.88,38420,39082,39023,38968,39007,38947,38780,38606,38339,3.62,0.0277905727007524,-81,-0.00210827693909422
"2306",42123,"Warren County, Pennsylvania",132.33,133.51,133.66,134.2,134.98,135.43,135.62,135.96,136.82,29098,29927,30088,30118,30000,29998,29821,29618,29457,4.49000000000004,0.0339303257008996,359,0.0123376177056842
"2307",42125,"Washington County, Pennsylvania",139.03,139.53,140.11,140.53,141.3,142.45,143.41,143.78,145.31,145182,145518,146148,146709,147152,147634,148204,148646,148476,6.28000000000003,0.0451701071711144,3294,0.022688763069802
"2308",42127,"Wayne County, Pennsylvania",135.52,134.55,133.97,135.09,135.7,136.07,136.54,137.61,137.24,36739,38289,38604,38610,38734,38696,38609,38551,39052,1.72,0.0126918536009445,2313,0.0629576199678815
"2309",42129,"Westmoreland County, Pennsylvania",139.6,140.64,141.2,141.38,141.97,143.1,143.7,144.08,145.26,260558,263845,264490,264595,264766,264360,263887,263051,261570,5.66,0.0405444126074498,1012,0.00388397209066695
"2310",42131,"Wyoming County, Pennsylvania",133.34,133.95,134.18,134.57,134.11,135.12,135.73,136.47,136.75,18893,19444,19600,19636,19657,19721,19711,19704,19657,3.41,0.0255737213139343,764,0.0404382575557085
"2311",42133,"York County, Pennsylvania",135.93,136.39,136.68,137.11,137.59,138.23,138.33,138.58,139.44,287030,291278,294500,296861,298815,300951,302842,304525,306293,3.50999999999996,0.0258221143235486,19263,0.0671114517646239
"2312",44001,"Bristol County, Rhode Island",151.56,152.29,153.29,154.84,156.81,157.84,159.46,160.56,160.66,34336,33830,33777,33794,33692,33899,33968,34149,34043,9.10000000000002,0.06004222750066,-293,-0.00853331780055918
"2313",44003,"Kent County, Rhode Island",144.13,144.78,144.93,145.75,146.17,146.39,146.86,148.15,148.36,120450,119341,119429,119348,119566,119622,120091,120588,120189,4.22999999999999,0.0293485048220356,-261,-0.00216687422166874
"2314",44005,"Newport County, Rhode Island",156.88,157.4,158.99,158.29,159.47,159.34,159.49,159.59,160.56,58269,58973,58808,58649,58789,59074,59154,59418,60267,3.68000000000001,0.0234574196838348,1998,0.03428924470988
"2315",44007,"Providence County, Rhode Island",135.68,136.04,136.43,137.1,137.28,137.77,138.65,139.49,140.09,418487,412477,412504,413535,415883,419025,422402,425325,429318,4.40999999999997,0.0325029481132073,10831,0.025881329647038
"2316",44009,"Washington County, Rhode Island",155.98,156.41,157.78,157.83,158.63,158.62,159.77,160.41,160.85,82180,83977,84069,84357,84311,84541,85026,85228,85444,4.87,0.0312219515322478,3264,0.0397176928693113
"2317",45001,"Abbeville County, South Carolina",128.23,127.89,127.1,125.52,126.02,125.66,125.7,127.46,128.26,17025,17270,17118,17118,16993,17056,17036,17077,17110,0.0300000000000011,0.000233954612805125,85,0.00499265785609398
"2318",45003,"Aiken County, South Carolina",136.36,137.18,137.69,137.94,138.39,139.38,139.57,139.88,140.42,103135,105906,107523,109090,110498,111815,112845,114311,115170,4.05999999999997,0.0297741273100614,12035,0.116691714742813
"2319",45005,"Allendale County, South Carolina",123.88,123.41,122.9,125.52,124.92,123.13,123.34,121.08,120.16,6970,7176,7209,7092,7045,6948,6870,6624,6676,-3.72,-0.0300290603810139,-294,-0.042180774748924
"2320",45007,"Anderson County, South Carolina",131.54,131.6,131.95,132.13,133.3,133.32,133.71,135.31,135.97,121652,123927,125426,126628,127823,128851,130096,131561,132734,4.43000000000001,0.033677968678729,11082,0.0910959129319699
"2321",45009,"Bamberg County, South Carolina",124.98,128.62,129.23,127.92,127.75,129.43,130.24,132.36,132.52,9560,10306,10360,10227,10197,10014,9876,9866,9902,7.53999999999998,0.0603296527444389,342,0.0357740585774059
"2322",45011,"Barnwell County, South Carolina",124.03,124.53,123.9,125.33,125.62,125.87,125.46,127.05,126.43,14806,14997,14803,14607,14521,14482,14327,14349,14386,2.39999999999999,0.0193501572200273,-420,-0.0283668782925841
"2323",45013,"Beaufort County, South Carolina",151.1,151.81,152.18,151.77,152.72,153,154.32,155.1,155.7,98193,105953,109047,111678,114526,117294,120118,124061,126904,4.59999999999999,0.0304434149569821,28711,0.292393551475156
"2324",45015,"Berkeley County, South Carolina",132.38,134.14,134.69,136.25,137.06,138.16,138.81,139.6,140.01,102857,108359,111800,115452,118803,122245,125957,130343,134623,7.63,0.0576371053029158,31766,0.30883654005075
"2325",45017,"Calhoun County, South Carolina",134.01,133.6,134.42,132.44,131.76,131.54,132.32,132.07,134.22,10251,10575,10616,10618,10651,10716,10714,10715,10738,0.210000000000008,0.00156704723528101,487,0.0475075602380256
"2326",45019,"Charleston County, South Carolina",149.72,150.31,150.76,151.58,152.34,153.24,153.87,154.65,155.69,231624,227578,231787,236915,243560,250419,258098,266019,272967,5.97,0.0398744322735773,41343,0.178491866127862
"2327",45021,"Cherokee County, South Carolina",122.31,122.78,122.63,123.61,125.03,126.39,127.59,128.73,127.97,36382,36304,36344,36326,36469,36622,36901,37210,37714,5.66,0.0462758564303818,1332,0.0366115111868506
"2328",45023,"Chester County, South Carolina",122.06,122.74,122.95,124.18,125.24,126.13,127.43,128.19,127.98,21854,22223,22309,22268,22284,22197,22039,22206,22373,5.91999999999999,0.0485007373422906,519,0.023748512858058
"2329",45025,"Chesterfield County, South Carolina",121.47,122.02,123.08,122.86,124.29,123.82,123.63,123.57,123.75,28524,30541,30783,30898,31171,31264,31215,31421,31679,2.28000000000002,0.0187700666831318,3155,0.110608610293087
"2330",45027,"Clarendon County, South Carolina",122.31,124.39,125.54,126.44,126.54,127.39,128.52,128.85,128.69,21739,23075,23300,23440,23518,23560,23569,23639,23956,6.38000000000001,0.052162537813752,2217,0.101982611895671
"2331",45029,"Colleton County, South Carolina",124.21,125.02,126.18,126.72,128.19,128.26,129.27,131.38,131.92,25826,25798,25842,26071,26047,25919,25950,26062,26057,7.70999999999998,0.0620722969165122,231,0.00894447456052041
"2332",45031,"Darlington County, South Carolina",127.97,127.23,127.84,128.19,129.79,129.28,130.46,131.19,131.78,44544,45670,45785,45872,45871,45854,45799,45884,46063,3.81,0.0297726029538173,1519,0.0341011135057471
"2333",45033,"Dillon County, South Carolina",116.9,117.24,116.44,118,118.62,118.89,120.27,121.18,122.4,19274,20171,20339,20377,20415,20409,20408,20376,20367,5.5,0.0470487596236099,1093,0.0567085192487289
"2334",45035,"Dorchester County, South Carolina",138.15,140.59,141.04,141.11,141.37,142,142.57,143.48,144.31,78393,83422,86174,88336,90423,92797,95188,97867,100767,6.16,0.0445892146217879,22374,0.285408135930504
"2335",45037,"Edgefield County, South Carolina",127.77,127.89,129.97,129.55,129.99,132.08,131.71,131.36,132.93,17445,18628,18746,18904,18966,18936,18980,18936,19340,5.16,0.0403850669171167,1895,0.108627113786185
"2336",45039,"Fairfield County, South Carolina",125.08,128.17,127.94,128.81,130.26,129.71,128.49,131.41,131.22,15824,16337,16432,16469,16522,16630,16357,16464,16425,6.14,0.0490885833066837,601,0.0379802831142568
"2337",45041,"Florence County, South Carolina",133.29,133.82,133.76,134.55,135.03,135.7,136.25,136.92,137.11,86426,88587,89291,89817,90378,91046,91563,92344,92623,3.81999999999999,0.02865931427714,6197,0.0717029597574804
"2338",45043,"Georgetown County, South Carolina",136.12,135.95,136.54,137.41,137.45,138.96,140.88,141.23,142.17,41877,42620,42853,43048,43262,43598,43992,44375,44790,6.04999999999998,0.0444460769908903,2913,0.0695608567948993
"2339",45045,"Greenville County, South Carolina",141.17,142.22,143.04,143.81,144.68,144.68,145.69,146.53,147.46,284566,289136,295374,300755,306068,311759,317863,324486,330804,6.28999999999999,0.0445562088262378,46238,0.162486031360036
"2340",45047,"Greenwood County, South Carolina",134.28,133.93,133.48,133.55,134.28,135.05,135.39,136.92,137.27,45241,45222,45355,45581,45829,46033,46245,46691,47073,2.99000000000001,0.0222669049746798,1832,0.0404942419486749
"2341",45049,"Hampton County, South Carolina",122.32,122.79,123.62,123.39,124.24,124.41,124.5,126.2,127.17,13336,14047,14089,14064,14058,14022,13935,13974,13920,4.85000000000002,0.0396500981033357,584,0.0437912417516497
"2342",45051,"Horry County, South Carolina",136.92,137.59,137.98,138.02,138.64,138.73,138.99,139.06,139.81,176465,180994,186146,190585,195410,201699,208920,217748,226485,2.88999999999999,0.0211072158924919,50020,0.283455642762021
"2343",45053,"Jasper County, South Carolina",120.75,121.13,123.19,124.81,125.98,126.32,128.42,128.05,128.64,14112,14899,15401,16070,16655,17421,17514,18945,19161,7.88999999999999,0.0653416149068322,5049,0.357780612244898
"2344",45055,"Kershaw County, South Carolina",132.74,132.81,132.57,133.49,134.53,134.73,136.07,136.29,136.52,38843,40449,41121,41597,41950,42468,42739,43219,43847,3.77999999999997,0.0284767214102755,5004,0.12882630074917
"2345",45057,"Lancaster County, South Carolina",125.5,128.71,131.18,132.55,132.57,134.93,136.14,137.32,139.86,49067,49463,51083,52607,53967,55321,56827,58697,61355,14.36,0.114422310756972,12288,0.250433081297002
"2346",45059,"Laurens County, South Carolina",125.12,125.11,126.15,126.54,127.21,127.37,128.56,128.07,128.76,47024,44849,44765,44545,44547,44598,44775,45030,45268,3.63999999999999,0.0290920716112531,-1756,-0.0373426335488261
"2347",45061,"Lee County, South Carolina",116.24,117.38,117.42,118.88,120.68,121.14,123.02,123.79,124.58,13220,13003,12951,12827,12706,12637,12488,12444,12389,8.34000000000002,0.0717481073640745,-831,-0.0628593040847201
"2348",45063,"Lexington County, South Carolina",141.87,143.15,142.69,143.61,144.56,144.26,144.42,145.36,145.25,162813,168213,172068,175665,179242,182439,185655,189215,192759,3.38,0.0238246281807288,29946,0.18392880175416
"2349",45065,"McCormick County, South Carolina",127.8,129.96,131.25,132.15,131.84,130.88,130.49,132.28,132.97,7742,8029,7952,8021,8122,8024,8019,7984,7963,5.17,0.040453834115806,221,0.0285455954533712
"2350",45067,"Marion County, South Carolina",123.47,125.14,125.49,125.74,127.62,128.54,129.1,129.55,129.04,22095,22307,22323,22100,21978,21868,21714,21716,21698,5.57000000000004,0.0451121729974896,-397,-0.0179678660330392
"2351",45069,"Marlboro County, South Carolina",115.96,117.06,117.97,119.64,118.48,120.04,120.35,121.23,121.02,19102,20084,20108,20000,19983,19916,19872,19675,19603,5.06,0.0436357364608486,501,0.0262276201444875
"2352",45071,"Newberry County, South Carolina",128.86,130.41,131,129.73,130.29,129.39,129.06,129.26,130.31,25369,25006,25147,25170,25236,25389,25444,25619,25802,1.44999999999999,0.0112525221170261,433,0.0170680752099018
"2353",45073,"Oconee County, South Carolina",134.89,135.01,135.58,135.81,136.07,136.17,136.86,137.57,138.63,49940,51524,51981,52280,52614,53052,53547,53965,54468,3.74000000000001,0.0277262955000371,4528,0.0906688025630757
"2354",45075,"Orangeburg County, South Carolina",129.33,129.12,129.93,130.52,131.57,132.44,133.88,135.75,136.17,57707,59136,59433,59675,59654,59605,59478,59363,59344,6.83999999999997,0.0528879610299233,1637,0.0283674424246625
